192,./src/test/java/org/apache/maven/project/LegacyLocalRepositoryManager.java
190,./src/main/java/org/apache/maven/execution/ReactorManager.java
190,./src/main/java/org/apache/maven/configuration/DefaultBeanConfigurationRequest.java
186,./src/main/java/org/apache/maven/toolchain/DefaultToolchain.java
186,./src/main/java/org/apache/maven/execution/scope/internal/MojoExecutionScope.java
185,./src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java
185,./src/main/java/org/apache/maven/project/artifact/AttachedArtifact.java
185,./src/main/java/org/apache/maven/lifecycle/internal/LifecycleDebugLogger.java
180,./src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java
177,./target/generated-sources/modello/org/apache/maven/toolchain/model/io/xpp3/MavenToolchainsXpp3Writer.java
176,./src/main/java/org/apache/maven/eventspy/internal/EventSpyRepositoryListener.java
173,./src/test/java/org/apache/maven/MavenLifecycleParticipantTest.java
173,./src/main/java/org/apache/maven/plugin/DefaultExtensionRealmCache.java
171,./src/test/java/org/apache/maven/graph/DefaultProjectDependencyGraphTest.java
168,./src/main/java/org/apache/maven/artifact/factory/DefaultArtifactFactory.java
167,./src/test/java/org/apache/maven/lifecycle/internal/builder/multithreaded/ThreadOutputMuxerTest.java
167,./src/main/java/org/apache/maven/session/scope/internal/SessionScope.java
167,./src/main/java/org/apache/maven/repository/RepositorySystem.java
167,./src/main/java/org/apache/maven/project/ReactorModelCache.java
165,./src/main/java/org/apache/maven/plugin/version/DefaultPluginVersionRequest.java
165,./src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleMappingDelegate.java
164,./src/test/java/org/apache/maven/plugin/PluginParameterExceptionTest.java
163,./src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivateTest.java
163,./src/main/java/org/apache/maven/eventspy/internal/EventSpyExecutionListener.java
161,./src/test/java/org/apache/maven/repository/TestRepositoryConnector.java
161,./src/test/java/org/apache/maven/project/harness/Xpp3DomNodeIterator.java
161,./src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java
161,./src/main/java/org/apache/maven/graph/DefaultProjectDependencyGraph.java
159,./src/main/java/org/apache/maven/lifecycle/internal/ProjectBuildList.java
158,./src/test/java/org/apache/maven/settings/PomConstructionWithSettingsTest.java
157,./src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleTaskSegmentCalculator.java
157,./src/main/java/org/apache/maven/configuration/internal/DefaultBeanConfigurator.java
156,./src/main/java/org/apache/maven/plugin/prefix/DefaultPluginPrefixRequest.java
155,./src/test/java/org/apache/maven/project/harness/Xpp3DomNodePointer.java
155,./src/test/java/org/apache/maven/artifact/resolver/filter/ExclusionArtifactFilterTest.java
155,./src/main/java/org/apache/maven/lifecycle/internal/builder/multithreaded/ConcurrencyDependencyGraph.java
153,./src/test/java/org/apache/maven/toolchain/DefaultToolchainManagerTest.java
153,./src/main/java/org/apache/maven/lifecycle/internal/LifecycleStarter.java
153,./src/main/java/org/apache/maven/lifecycle/internal/LifecycleModuleBuilder.java
152,./src/main/java/org/apache/maven/project/DefaultProjectRealmCache.java
152,./src/main/java/org/apache/maven/plugin/CacheUtils.java
151,./src/main/java/org/apache/maven/project/ExtensionDescriptorBuilder.java
150,./src/test/java/org/apache/maven/toolchain/DefaultToolchainTest.java
150,./src/main/java/org/apache/maven/project/ProjectBuildingException.java
150,./src/main/java/org/apache/maven/plugin/internal/PluginDependencyResolutionListener.java
149,./src/main/java/org/apache/maven/eventspy/internal/EventSpyDispatcher.java
148,./src/main/java/org/apache/maven/lifecycle/DefaultLifecycles.java
143,./src/main/java/org/apache/maven/toolchain/DefaultToolchainManager.java
141,./src/main/java/org/apache/maven/internal/aether/LoggingRepositoryListener.java
139,./src/main/java/org/apache/maven/project/DefaultMavenProjectHelper.java
138,./src/main/java/org/apache/maven/rtinfo/internal/DefaultRuntimeInformation.java
137,./target/generated-sources/modello/org/apache/maven/toolchain/model/PersistedToolchains.java
136,./src/test/java/org/apache/maven/configuration/DefaultBeanConfiguratorTest.java
136,./src/main/java/org/apache/maven/extension/internal/CoreExtensionEntry.java
136,./src/main/java/org/apache/maven/artifact/handler/DefaultArtifactHandler.java
135,./src/test/java/org/apache/maven/toolchain/merge/MavenToolchainMergerTest.java
134,./src/main/java/org/apache/maven/artifact/repository/DefaultRepositoryRequest.java
132,./src/main/java/org/apache/maven/repository/legacy/metadata/DefaultMetadataResolutionRequest.java
132,./src/main/java/org/apache/maven/project/DefaultModelBuildingListener.java
130,./src/main/java/org/apache/maven/project/artifact/ProjectArtifactMetadata.java
130,./src/main/java/org/apache/maven/configuration/BeanConfigurationRequest.java
129,./src/main/java/org/apache/maven/toolchain/java/JavaToolchainFactory.java
129,./src/main/java/org/apache/maven/artifact/repository/metadata/ArtifactRepositoryMetadata.java
128,./src/main/java/org/apache/maven/plugin/MavenPluginManager.java
126,./src/test/java/org/apache/maven/settings/SettingsUtilsTest.java
126,./src/main/java/org/apache/maven/execution/SettingsAdapter.java
124,./src/main/java/org/apache/maven/plugin/PluginLoaderException.java
122,./src/main/java/org/apache/maven/lifecycle/internal/DefaultExecutionEventCatapult.java
122,./src/main/java/org/apache/maven/artifact/resolver/filter/CumulativeScopeArtifactFilter.java
120,./src/main/java/org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java
119,./src/main/java/org/apache/maven/lifecycle/mapping/LifecyclePhase.java
118,./src/main/java/org/apache/maven/lifecycle/mapping/Lifecycle.java
117,./src/test/java/org/apache/maven/ProjectDependenciesResolverTest.java
116,./src/main/java/org/apache/maven/graph/FilteredProjectDependencyGraph.java
116,./src/main/java/org/apache/maven/execution/AbstractExecutionListener.java
